bidder_id,prediction
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,0.36672691255807877
33d9c32b088b29f73a837651b61261bd6q4x1,0.6404393240809441
1e88dc4adca63d65a866252445f0f49akk55l,0.09368228167295456
06586694c6bba2ccaa8e13354701bb30em5ro,0.5004233419895172
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,0.3378339484333992
142d8558f0ef01a2091d907b8971557dc8yn0,0.1395678725093603
445c9b65462f9e2fe7edd215803244b3is2f7,0.25910560227930546
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.35052554681897163
993ee4ba6251aa912434072ec8184074h9sc4,0.0734827434644103
cc668d9df769e57faed58d98285fa568kcj7m,0.2955351248383522
6fc445aec2a0b7d378dccee0c821bbc96sayw,0.22011205554008484
7bc9f70f7ea228b62b27c44102693224fjmo0,0.30110058933496475
634182dd007ee442b53a0c087e482552xbn03,0.16847767494618893
0e23fd7df994209b02071d229f138e76e05oh,0.07497591082938015
3434f3c540f1c0973d993eca4458656937du3,0.21751996129751205
0e4e4ecaebaefac85b30de28df9c78f5a0cth,0.30617160722613335
b622a97e53117229e09d940ca47ec165cwk1j,0.6275287047028542
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.12028887681663036
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.4775395616889
7fb048b02686c6c214ae4e75ca8c2933p116o,0.11989097855985165
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,0.24367228522896767
a04446598e56399cf9582b5021762614egeaf,0.2955262251198292
5e60a5d46fef4eebecfed434370dd4eff0wvz,0.17110030353069305
888d1cb3ed908ee0f27aa00035c71396jge0s,0.3791266828775406
2420dae91bb68373c29f0b6fe2ae71cbckikm,0.24159262888133526
f9e4f901ab41935604564f1466337ff2o1dti,0.43678654730319977
02fbc26f080655008337619a08cb7c04voa3c,0.49392034113407135
d63c2a5af1913f01555dcc995d6d604452ulu,0.09784016385674477
68e8105e3a068c8190b8f25e609c478at4o5c,0.2373929861932993
eae01dd857a394771735903ac7cc97385rzx3,0.5647230744361877
19fb1b248bd5169cbff2a816ea37649e3u1vr,0.10823582764714956
a52a33f35745b1dcc6f51c27e80317b945vwv,0.23896012641489506
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.254586860537529
2c7bff212c433019310fb0bf2e4b166a91uup,0.11184047535061836
0983ad44219dfddd5a501810f655233dur2r8,0.35731304809451103
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.36520518362522125
bd609b36629cea5e8abd60e595d7b01aa9490,0.31212520599365234
d020ec0aea5d1db8cd455c01486b8df4vazwm,0.15580269880592823
5f2cdc9e37296b78032e8a533f541759lc8jl,0.42967648804187775
48399c79115b6f02a200726445c179bf87b81,0.14516438357532024
57a744b96201574bdf8872e24e666cc12z9xk,0.43151580542325974
59f61cb410ac321a795c4d5a388e787aqsytg,0.527036689221859
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.6167850866913795
ab056855c9ca9d36390feae1fa485883issyg,0.12063610926270485
7eefd9c6d0f7e93b7729654e76babdcad6lvt,0.06722291000187397
d13ddd86432248267b3772b050639f0egwowl,0.29049520939588547
179738179ac220fac6a5d966174d863dzyvho,0.43083731830120087
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.2323124147951603
8062a60a2e060a311dac34845ead2ccfbh9tt,0.20641914196312428
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,0.13334049470722675
3e4ef9d30f566589b8e864aed25f6759oqorr,0.38014958053827286
351e154a7385d6f43cd126d170f0ab22s6b7j,0.1899836864322424
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.4864720180630684
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.216999601572752
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.35404234752058983
843a1353bf60e922f303f862c176632cz5f0p,0.20576009154319763
1a358776f2a9784cce19aa700cdbeebbfurna,0.17792542092502117
e1972d63b9881f67b4a9dfb79f467ddduhmrd,0.14959179423749447
8083a30b555c94e3963466907146fd40o6q27,0.08954415936022997
ab30bb98578cf8e5b1413cbb613044fd8xcm1,0.07787537481635809
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.18690230324864388
03ead6957061c72543b8bc35f6b23852j0a0h,0.10468014515936375
eadaa2a8e7873171eb8741f3b669036b2tndi,0.14786907471716404
d28160a20d059274936b41b4ae8018a0hczxt,0.3043851666152477
c0b6656083775756d77b9888fbc6db1brugm6,0.1320575773715973
56656ac8f39c2854741601dee3cf5530bwe6t,0.269121166318655
3e038564a8d86aabed919ab06bb5a4fa7wzi7,0.3221700116991997
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,0.4804351180791855
51f47f594971d59e2a52398527ce8d81q5rdo,0.12901501916348934
0a798636852c5948e899311731439855kisj2,0.5123321637511253
99aef1f2fa1d55d94f5cb083191ed371344pn,0.09140264615416527
0b9d45948078268c6394a9c51bf2db08cbijp,0.14921846240758896
b4205ccaa49013eee0f259f52621d9fa1yaw0,0.2627672329545021
df09da3918c7d98e0e6447098ff53b4468y2m,0.15759384632110596
86d8e1d1e76212d0b984180b3299b86867e7s,0.5788359642028809
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.2569338474422693
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,0.4410715773701668
9ed430b00312e5421e6013e01ba6db293xhcb,0.15801492892205715
bd890937b5601111119969b45bde5056eycor,0.26879741065204144
5cb687b036651830fc924cc8f4d563b2yeqq9,0.1601451439782977
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.5826585739850998
861f65934eb78f07afb5979561666f04ttex0,0.17454218119382858
cc946863b59e4db09d6b2b497cd2cb156mynv,0.26067609898746014
6f1979cf79152ff59525876a2005d23cxwhb8,0.28476057574152946
54577d415f061a1c775480db195f6f6a69xhi,0.29254434257745743
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.10210754908621311
1e6a1470588ef026b09644acf8e2e6a67raqh,0.12929167039692402
53bd98bb6892e927f4875caa64900492vd204,0.26219011284410954
de4e57c06cf20bae573ca403b45470c3xa65t,0.0624943096190691
97cfd4d2998f6063f2f42d164d05ac3dlfse6,0.07204960752278566
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,0.23058868572115898
af19af5fa460e5352a915e9ac8527da1xnvla,0.06784237269312143
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.2506347931921482
60ec787f0be71a3a3eb32a95801b3399lzonp,0.18051713705062866
24bb4ca4376ab3e3fba305166f981ce5cvfiw,0.15298619493842125
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.2912823297083378
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,0.17634380422532558
58628be222365dad6134e9977dc32e35g1l95,0.06122854817658663
443b175d50fcd7d395d4a754c78f4dd5powgs,0.1747219581156969
00862324eb508ca5202b6d4e5f1a80fc3t3lp,0.2976797930896282
e83ecff8e12a3604520170cdcc5041befh9md,0.22093930840492249
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.24067088216543198
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.3341469056904316
e7e6ab1c2263040794ddc4699a9ad82djttwj,0.17484761029481888
cc7cad1648183458e45c61cdb9c251f4clmdg,0.4238424301147461
e3235425776ba4746c90154d7ba9b174z4y4g,0.5455181151628494
cf0ceb07591031d411cf2c97ca03e81078v4n,0.25047803670167923
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.5092858225107193
7f777f7a6d0d09449bed193eea87bd9akbft0,0.4171653389930725
1d70ca61178550b744c521a7ca02ec57wijlz,0.229423176497221
6f74c106adbaff1944e36d6937f03fb6lw897,0.2928631268441677
74048a4d4691a3068889312ab3428bb1ufw9p,0.2633245214819908
c112f377dc3ac3b3212b4afa6432464brfgmz,0.10875104926526546
5cf85fe5133901ad1ed5db4bfce2198b8wycu,0.11119337566196918
ae51dd113627d56a20e64ae5d5f2bcc43sr2j,0.37412185966968536
2be74cad3b8ac977eb10599527e62963qnifu,0.2740490045398474
df52f076da236c8caeda4db4a0b0e678113sa,0.13054134324193
7ce866d485d2a71ad541ac0175c1bc59ddjxr,0.2527475319802761
bfba91e586b1c37429d1e40ffb5febfagbbxn,0.5435419082641602
3f38a7b6254fa57d4af0167c4ad20c37i4ktw,0.413211852312088
0f935208860a0d3378475d4a7728ab9bimb3m,0.3051036484539509
73298fe4f3e5acf3c4cca575fb2284c8bar2j,0.26103727892041206
0903c5009f3a06db04d5e40a83e04480ukuvm,0.2532216552644968
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.24448388628661633
bbcecd70e1143854f5af61e86e87a87ewrsd2,0.24760550260543823
e9952cb2ec9b57be843aa1ce105031496rqox,0.27905314788222313
d88f8b2015441d1ca588f5bc850629040hdtv,0.4616841524839401
700966013ae97127a88ddd166e4c11fb383s0,0.4650086313486099
a4db6d34da5d8c997630d69dca9f5d98e5zj6,0.0629845280200243
6ad24c67fe5984a367f31718a1b4c1d9g4wyu,0.10903170146048069
a69e11a0c2723bf92ccaef450934063fhrrmw,0.08027484454214573
9bea831f2bca7a7b2254d1a4c8757550ixvig,0.11773742735385895
4ff690fa3abf2cf5d5251406119f3d58f0fu0,0.07015773560851812
b9a73461d3a2318af908030fd5806c02togek,0.48095863312482834
f00a022053f86097ae2aa8fe34ec72a07vdk7,0.08425145037472248
8aa03b16fca81881d63c489b6d887ffax0vxm,0.13469993975013494
3a92527f2308e7f746cd6c270be2c2a62nbi2,0.5141600966453552
802e5f110cb22b03ca16f8c437a9ae59a0j5x,0.6329358071088791
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,0.3285270854830742
c50c611f2dd6b9a084658694edfc62a418fpj,0.3002825006842613
87b583625d0dd77a85d5ea65cf957c9a6ayfn,0.1769020389765501
c674b6ef9d94b2521778628306056187rpi8e,0.2736862972378731
94071c2aeff4e4a15fcca00db16443da9a6jz,0.23846950568258762
690e426913dfdf53bc22a655ffaa9966q3jnn,0.22013613022863865
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,0.07586349546909332
65489e2734f03652a76bf139df96c479lopnf,0.005268303080811165
7c5143e33d897f896a30a694f7b660f58b4gg,0.3376830741763115
bb70983ffd1725a4ed06b4a4838a791akwjx2,0.09433384984731674
321d9b9d0469c3526ed352f27c08dfeb66kdh,0.20715823769569397
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,0.15174003690481186
1616c2d615b05208b92410575002512c6xyui,0.0921444883570075
d4ab22e56999e0d580097485cc9b894dws6q8,0.20609339699149132
970987b919bb27f09db853fd51f144a0gg5kz,0.25815267115831375
7688f97ed5b852a09d65bbc9891c8465ordzd,0.09732820000499487
a4728f7f9218eadfe7bbc30ff4f2cffdjgoac,0.1367380004376173
800a591995d2bd73a5359307dbaf05aenyi78,0.37317265570163727
b52027a7d41c4233fa89459bff644c89asfm5,0.24674024805426598
15f8cb90717086378428d1e1a3aa8854tjh8l,0.18896866589784622
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.25451843813061714
bd956a508e05203d9a5bd2442fd4078anwfgi,0.14033263735473156
660ef3bb857ac076c7487cf06aed7e16x8v7g,0.30330802500247955
b4a30186761c5ae9f1c35210bd563467tpdu0,0.08777601178735495
3c465a8c5b93301383617e4c539c850aumt08,0.005268303080811165
c979898ec4012f0933c38a6bec19c92cvmlq6,0.28229714557528496
30882c1989326632319db6fdd5e05232146yv,0.2633349783718586
67fac6c09c166c208eb4c6a2323a3560hgxs0,0.16674376279115677
dfb1898b34e4fd1a390856352ebcc274py6xn,0.06253178603947163
228b0968df97b33bac091dd6b31c019dptgyc,0.17269045487046242
47460568c86af7e3ef030ab7c892a25b52gnu,0.47762512415647507
b81e90d164ad274c54c614a4e800894fg2ipz,0.1511281169950962
e4a4847014aa0364868dcb46e5462d86w9yp9,0.17108943313360214
7e309c6a76895cd92f846558500b3fa72ympz,0.4874340146780014
2175caf7d9bd531c005b98938c7a5aecfyus2,0.12078970950096846
ee2730f489122c0a7475e1edd8483256dy8fi,0.2681999243795872
4312cf198efa6d3e8a56f769891d651ckg9pf,0.3992004171013832
626ad149d136dfc750b96b369106e694aaqq8,0.13164952769875526
4f639fdc5b132d36a4ff03768e93641669he4,0.19195834174752235
865cb347e52aec144fd5e647f051fc3fedfw3,0.2338087595999241
e924e65cd736e29a8c71a34ae297581ari8pq,0.5410405695438385
77ed1e5d3d8fd17c586deea61902ab8d2zu6v,0.46042849123477936
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,0.6410829350352287
69ac9cf0b141ede9d55b5589ecf5114egzze5,0.11870793625712395
84c3f1ef08df383bdc98f5465e885b6edepz9,0.47548893839120865
7594ea43870dc459dc7ad232050f9c04dkis0,0.08717293571680784
05f9e773506d32bb059045cc9bf31b4187sga,0.2337445132434368
e3f51b95d11dcbd6541898ecc710b3dfu5r0d,0.5620120093226433
a356163fe7434d47b1c6480c87366394oaibe,0.26625658944249153
3ed997fc5d1db2931abfa00f1eac5aebtkuds,0.401794895529747
f24d8a2739a563c39c6bcf2f3c008945ag9xf,0.15927071683108807
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,0.547152504324913
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.3166137784719467
0430923026291636fff20fa1707fd34f0nayx,0.39924052357673645
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.5032554790377617
3b15a5d456e917f305bfeb2bcbf7a4e6aw0oj,0.13086683861911297
e21ab1de2eb9cebee269384c1da74d37ocqfs,0.2408185712993145
8b0d92a053316cc2238c0535b1a13a85ueedh,0.22080500051379204
993bb095ab4ace770fb6acb9d2a4e4f8owo66,0.07576667796820402
55a699bd3a83fe99db348c4302ee754ep392w,0.005268303080811165
efa5e7cf5490eb14b5e0e0e14c8ba45d8h3fx,0.2636221591383219
7ab1daba19f637252f173b92ca1ea00c9bi5y,0.11498887464404106
47af7d7f611b9e407fb013e884bfcafe4gvnx,0.5443894118070602
ca5f76a93d025c599a289e31c25f69c1uqaft,0.06182460393756628
3118d0e06686651785636555b615bc342ncdv,0.10265159793198109
f7e7485e21c4f9321f1072ce137e03d5csup7,0.49662864208221436
1430c052b75af311ebf5cb2c225a6498egl0k,0.06070855539292097
fb3620e1a7ecd3d00ad46538ab2f4598whezy,0.4841919615864754
bc4050f8a2f7c01790b4487ad5f32887jwxyx,0.16081556305289268
be44fce4054dff79d9df22968d65d614i363b,0.32561488822102547
f0ec468be9eb013f65c75f89d0824b4b3ha68,0.5086281001567841
e45d8e752e28e2fd0abb73d03ca1158f0frpp,0.5828758403658867
6c2c24c15a67cb3a0908f31315287305842w3,0.14235813915729523
789bcb9a93537468ca6da612f533d816youlq,0.13892885576933622
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,0.23248963057994843
8d67c88c345b56e922327c06c71b7046m6ohz,0.23212389275431633
78ee279dd252ac2f32a5434fa787011fgw4n8,0.3278789147734642
6069f6d13a949056298f2fe0147b512e5jhul,0.16206134110689163
4b24254e994ad8abcc4b5b4020991960q7j30,0.005268303080811165
c20deef8e0d8898b25631c5959e95b4csuiec,0.5899340882897377
2498e62082c17d0152363838630a24d9kfsfh,0.06383727863430977
46edf470086096ad2d5e01cc48554a6cx84xh,0.11938599683344364
5ac46382975485c34adbbe7f694dad6d7z70o,0.424441821873188
79da812f2eb300456383b66f6ebe19f5eyh39,0.14482859894633293
56fc4ff64a6bac6a867d27dab1e78a6dv5u55,0.18412043899297714
5e92b13b0a962dfac72c1f9762e3ade19lyxv,0.11165877152234316
2b4bb62db3322de665dbb4d108e046206vhvg,0.207656966522336
4650bd2a4b57badaa970e1bbc602da956fgt1,0.25817814469337463
256e0d7bea303bf7444e736c53609e53id1w8,0.06916225515305996
927ad8028866e12966cadac456ef74fbuq79b,0.5550266057252884
4d78af325faf00ce6675d2cdb324051063qa0,0.48598530143499374
29c103503e1d6ace5626fb07a5ab0dafrtjvs,0.47455941140651703
83a1a52ed06d7e32719689ec951985fag7kde,0.16137032769620419
99cbd47afadcce560028afeb305e87da75w3y,0.1564157847315073
cb3314eb25be845fa412f1d2c2934841jmaqj,0.17036793567240238
a58e9f80b5ec4c1a51e765e9cfebf93de8y1d,0.09985881950706244
c52e1801108701e8954d2867c9cfeeafayp8d,0.2752723190933466
4e62891c902c1f1898f0b5922fb340e0h400j,0.2310603465884924
b7c4f67613c2af7e544f01359d4fccc7l5f7y,0.5875669047236443
c562abdfb5fd28fadf411f545cdd44b69wtxy,0.4414593502879143
ad69c8ef95b0ca2ad4ab8f9135001030xswpf,0.10833965241909027
9843745530e0a70f83db6023718a47450qaw8,0.11667594313621521
7d0f7d3602118db86f8b79910ebb239bh16yb,0.5582044050097466
1195e06969201e2f09babe3ed8235747ea153,0.10011493880301714
717d6b636ec975430749a331ebb91f557r5xx,0.2363441213965416
81328ee531ef388926c7b8e5acab22d3fldlx,0.5009255260229111
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,0.1645584385842085
e2f091617f5dadd027282936254a9d58re0sn,0.0624793553724885
b22726dcf17e400c21bf59505d25bb4491b5e,0.24825239181518555
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,0.07176234573125839
751d3da6ab696850bc1922a6db39912dgr1iy,0.08252906613051891
b7d55a6e333279ab388147c289a71fc9b50o9,0.3587113842368126
fbb0e610cfcf0ddf82398745d0099a3drlyd5,0.18019209802150726
8c2ae8faeaa2dc6d259433b722ced26895g5b,0.08504174370318651
fecea7c93f6fc416ab1165267723b0bewb7le,0.2375289350748062
b094531590263ea270de70d5b80f6fae40iqy,0.4362165331840515
7d50285c14bc21ae432ad8ea0b218ae7gpvjg,0.07819041423499584
fc8ad54f05cdb8956e313da177e31143vybke,0.1622672826051712
00dd948c3a88f7b68f1952dbeeac68ffb6qoc,0.2541426997631788
e71f23df8afda17a79fca6b0b0a08db2npata,0.2005637176334858
0d35fb37f30ac79253064edf16935b1bi6xrp,0.2275068648159504
b76ae85f1af72f5b3fe24f6b63adb7939blwv,0.48482750356197357
557a115a80bbc39438b66869fb08e2dbn0n83,0.22286606952548027
40cb94d6cde2cfc6c0c47e5b508970f8a2pax,0.18341687694191933
292ce9794631e698984573da5826309e8vjpt,0.06535760313272476
b8f907c27d6505238a4a98bd5088ac30npcjn,0.41054487228393555
fa9942d2eea61483c7cf6fd70c73499aet5hj,0.5216618478298187
419c7f56b6f84f239dc99fa530b9016fyvlev,0.4832453578710556
215c57149b0f163e516a5a698994f26bcp2ob,0.11715279892086983
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,0.38147949427366257
5883a3d09cc2c6dfa69a9005f7c928fdnecq7,0.14426490105688572
caf47c9fdc63c5ce2aa699175ce7734dpu2di,0.19387446902692318
661569e79532c77348185d4d0568586e0ptef,0.14301776140928268
456e14a42046506ee7f195be6214e1bexiepi,0.2783156633377075
254eedf1db6f0f577dfea64a401a3762ts9az,0.09336602129042149
2a434a2664248cee9f612bf78bc89c4ai9b5f,0.005268303080811165
d3b8f01cb34db8b0d2e42f83395c66ectku9h,0.252501355484128
b0c9c42b7700b019d3cc13e4026effe590osl,0.30018526315689087
337f4ff4946d4de1cf4ae216c1ff5c88e7oms,0.3029043413698673
c1e8091db6fd2c7977b15830e0efc4012zjt0,0.5199185758829117
52282d2cf41e5d692194788bbdcacb47ria0c,0.448088675737381
e073cd48ba0f6f9b7d6a983cb260f8f3miffj,0.5112528204917908
9a14697a537697a028ee67599fda03053txvm,0.44278664141893387
3f480fa1d70f969d5a989ed130386e9fzsi5p,0.32517994940280914
50dba3cc5fae1d2efbc45e94644ba2c2oou37,0.24324309267103672
94a903391732de504121baefa1eee0a4kswwu,0.48353683948516846
5ba001c8d950b2b21c465f1fc5e40630qy65o,0.16672786138951778
9deb68aca34b4d8d0a5ea874176240ffw32tk,0.23729447647929192
0053b78cde37c4384a20d2da9aa4272aym4pb,0.5150580108165741
9c75e6b06785765583fed584da59ce01idbwv,0.35399987921118736
25dd8bf958435ba4724b9b1db2aebbdbbgg0d,0.06719710305333138
9777885ebedaf1d66fe1ede53df38f7bitp0u,0.6859904453158379
fc4cb5c8e2c3d0ccf9e75fb1119d8e9ay651e,0.107961755245924
4747b49d07d59c361f99e6c4176aa9cdem69b,0.4467131048440933
617363a7cb116b7b68712fd12150d73bhimzp,0.5147948265075684
139f2fbd02e92211aeb48b5882525db2t3hyw,0.24586545675992966
bcfcc4e955c2b46ef1f0dda04e762b9f6js3s,0.2963368631899357
b4259cbae2d1542752b49b96c544be2bxp8u2,0.5452360957860947
